draw,strategy,cost,effect,perspective,jurisdiction
522,UC,4681.698985895666,2.7291896183454063,healthcare,AU
522,ECT,14738.954330045588,6.033501734940561,healthcare,AU
522,KA-ECT,19703.59525755321,7.17758207106124,healthcare,AU
522,IV-KA,13933.869037767545,4.764341183667728,healthcare,AU
522,IN-EKA,18638.63806846839,4.864566421032719,healthcare,AU
522,PO-PSI,27278.234550442972,5.365423042234372,healthcare,AU
522,PO-KA,9373.480706387516,5.211849354310565,healthcare,AU
522,rTMS,8022.255304728832,3.754563552553217,healthcare,AU
522,UC+Li,5361.682190049489,4.816193102338749,healthcare,AU
522,UC+AA,6398.139852708959,4.0388127210780675,healthcare,AU
523,UC,3733.36800489339,2.505174516917818,healthcare,AU
523,ECT,12940.186404455397,5.823448550842782,healthcare,AU
523,KA-ECT,17062.354430445255,6.362099617550651,healthcare,AU
523,IV-KA,9951.646018163567,6.31093039753133,healthcare,AU
523,IN-EKA,24895.17449005266,5.569577899025189,healthcare,AU
523,PO-PSI,27619.99477792164,6.074194452623642,healthcare,AU
523,PO-KA,7254.453964001137,3.928105497146945,healthcare,AU
523,rTMS,10725.991406865374,3.413184803726601,healthcare,AU
523,UC+Li,4807.294884989527,4.076456628102405,healthcare,AU
523,UC+AA,9660.90865841092,3.3966475690832407,healthcare,AU
524,UC,6106.457152294644,2.877075841278008,healthcare,AU
524,ECT,10986.977441736948,6.9897372948948675,healthcare,AU
524,KA-ECT,19992.512631445225,7.0645016984922195,healthcare,AU
524,IV-KA,11394.061354737221,6.173547405006769,healthcare,AU
524,IN-EKA,16057.067866290103,4.535731652665605,healthcare,AU
524,PO-PSI,19959.46746619786,6.067978370108662,healthcare,AU
524,PO-KA,6368.160481836112,4.089454691690854,healthcare,AU
524,rTMS,8588.488875545605,3.869695833833021,healthcare,AU
524,UC+Li,4215.150664315228,3.5436024960186336,healthcare,AU
524,UC+AA,8746.225110930549,3.2677456861583813,healthcare,AU
525,UC,6541.321144801321,3.666999092938463,healthcare,AU
525,ECT,17333.205141743565,6.559748674109509,healthcare,AU
525,KA-ECT,18078.751358859037,7.687419795126934,healthcare,AU
525,IV-KA,11020.823476239919,4.182235473972775,healthcare,AU
525,IN-EKA,21968.01621641184,4.321358822039017,healthcare,AU
525,PO-PSI,20189.293859048077,6.00017915839663,healthcare,AU
525,PO-KA,7857.312683669796,3.652754636210622,healthcare,AU
525,rTMS,10330.98312826628,4.483069830430524,healthcare,AU
525,UC+Li,4645.99011568106,4.13624166542438,healthcare,AU
525,UC+AA,4815.760844818078,4.258662072185476,healthcare,AU
526,UC,4588.739569516516,3.072808498413446,healthcare,AU
526,ECT,9323.89928254299,6.450291146824553,healthcare,AU
526,KA-ECT,18799.687622013673,6.922454106310455,healthcare,AU
526,IV-KA,10592.297307369066,4.83740483703053,healthcare,AU
526,IN-EKA,24522.106478149242,5.01848428099877,healthcare,AU
526,PO-PSI,32703.76188258386,5.578814116164062,healthcare,AU
526,PO-KA,7347.807959941674,4.989356546757698,healthcare,AU
526,rTMS,6754.050075992872,3.3932683199235383,healthcare,AU
526,UC+Li,7316.981965623796,2.9140330353884027,healthcare,AU
526,UC+AA,4453.328578576433,4.134263594036546,healthcare,AU
527,UC,3606.1823521257943,3.0920596991640847,healthcare,AU
527,ECT,15207.255578172813,4.251497346705533,healthcare,AU
527,KA-ECT,17064.39041891267,7.403571924531199,healthcare,AU
527,IV-KA,12885.773453797152,6.132464478662451,healthcare,AU
527,IN-EKA,18450.034740378265,5.427502665255297,healthcare,AU
527,PO-PSI,21553.35465959964,4.87162606686978,healthcare,AU
527,PO-KA,6053.407436478151,3.622733726882751,healthcare,AU
527,rTMS,12019.171935782388,3.2427132454707217,healthcare,AU
527,UC+Li,6328.846608779164,3.3670379029637836,healthcare,AU
527,UC+AA,6856.291997169115,3.88180364759985,healthcare,AU
528,UC,4561.572632784727,3.3058007807748417,healthcare,AU
528,ECT,15112.690054143335,6.3783848754938415,healthcare,AU
528,KA-ECT,26049.891935352658,5.702792428856167,healthcare,AU
528,IV-KA,15222.829588593611,5.95948459584298,healthcare,AU
528,IN-EKA,18081.900021472862,5.977591110464967,healthcare,AU
528,PO-PSI,15759.449438057316,5.582586674160742,healthcare,AU
528,PO-KA,6187.2766935963855,4.747250078922876,healthcare,AU
528,rTMS,7773.871797625645,4.216531973370659,healthcare,AU
528,UC+Li,5776.276301014135,3.260323028671958,healthcare,AU
528,UC+AA,7544.106144446635,3.065689188030968,healthcare,AU
529,UC,3911.3651569409612,4.4006864948174895,healthcare,AU
529,ECT,13538.498450912566,4.725912735878388,healthcare,AU
529,KA-ECT,15052.65458597514,5.859450980464543,healthcare,AU
529,IV-KA,14065.364040101289,5.72515686171411,healthcare,AU
529,IN-EKA,21594.851207161377,4.777986520497653,healthcare,AU
529,PO-PSI,23603.24876471539,5.703255117113865,healthcare,AU
529,PO-KA,7878.210223796796,5.001200061218901,healthcare,AU
529,rTMS,10672.150825010693,4.250056414810433,healthcare,AU
529,UC+Li,6599.4706898990435,3.942221218690869,healthcare,AU
529,UC+AA,7403.410058156356,3.3794240363394596,healthcare,AU
530,UC,6188.806241193157,2.667477040998444,healthcare,AU
530,ECT,12432.772260145479,5.551262720650516,healthcare,AU
530,KA-ECT,18640.200972670897,5.331640982902789,healthcare,AU
530,IV-KA,13155.385240149193,5.423564833849613,healthcare,AU
530,IN-EKA,24538.558799284227,4.596849613721005,healthcare,AU
530,PO-PSI,23983.408572912467,6.897762666634695,healthcare,AU
530,PO-KA,10074.70347016723,4.091908580548908,healthcare,AU
530,rTMS,10363.56246517432,4.147209488842024,healthcare,AU
530,UC+Li,6448.384086745378,3.3687121703421887,healthcare,AU
530,UC+AA,8793.936757373089,2.2551482581892275,healthcare,AU
531,UC,4578.869765198916,3.2239653663864734,healthcare,AU
531,ECT,16371.674435848032,7.58220722449181,healthcare,AU
531,KA-ECT,22193.788876204504,6.743012537223499,healthcare,AU
531,IV-KA,15249.67810882651,5.0001707793557815,healthcare,AU
531,IN-EKA,23723.54953116735,6.086313487052596,healthcare,AU
531,PO-PSI,31074.720534274846,6.084616306819298,healthcare,AU
531,PO-KA,7502.331842341817,3.5828452222444285,healthcare,AU
531,rTMS,10621.079275828408,3.4423913860145405,healthcare,AU
531,UC+Li,5048.238403663276,2.9046270996316643,healthcare,AU
531,UC+AA,6355.450734280683,3.186015292756509,healthcare,AU
532,UC,5273.614581165705,2.6997466822930183,healthcare,AU
532,ECT,18207.85111918555,6.333435793608027,healthcare,AU
532,KA-ECT,15242.971483570684,7.203663040519093,healthcare,AU
532,IV-KA,16908.88208385954,5.734612396574582,healthcare,AU
532,IN-EKA,18548.577490505573,4.083523186328778,healthcare,AU
532,PO-PSI,23902.93839513965,6.187942500070492,healthcare,AU
532,PO-KA,7418.628663116645,3.5007692170554003,healthcare,AU
532,rTMS,8298.869220993132,4.727269230443879,healthcare,AU
532,UC+Li,7720.801204476553,3.056680415397701,healthcare,AU
532,UC+AA,7941.859502079191,2.6107136076149136,healthcare,AU
533,UC,6404.316281994952,3.1226179239471183,healthcare,AU
533,ECT,17848.924495849602,5.127925322253969,healthcare,AU
533,KA-ECT,20371.729856737107,6.993093342683947,healthcare,AU
533,IV-KA,14129.822676977106,6.140407458668495,healthcare,AU
533,IN-EKA,20263.138757898996,4.639502216542451,healthcare,AU
533,PO-PSI,28898.480910897473,5.951876400475898,healthcare,AU
533,PO-KA,6690.822569708536,3.9479086611253886,healthcare,AU
533,rTMS,7045.671167375237,3.744854420218468,healthcare,AU
533,UC+Li,7323.230455289254,3.588914899852717,healthcare,AU
533,UC+AA,6258.325211707743,3.60242796909004,healthcare,AU
534,UC,4167.523378276611,3.0476751371663893,healthcare,AU
534,ECT,14461.108881823455,7.123304500470682,healthcare,AU
534,KA-ECT,12479.700701781747,6.23482202876681,healthcare,AU
534,IV-KA,7904.3858522636665,5.318282294733511,healthcare,AU
534,IN-EKA,24845.710014529723,4.696731674207884,healthcare,AU
534,PO-PSI,22446.580309021745,6.697379539347309,healthcare,AU
534,PO-KA,9602.82433768295,4.446857359638726,healthcare,AU
534,rTMS,11369.429708099784,3.4615227295610267,healthcare,AU
534,UC+Li,7653.569200710496,4.574353146968526,healthcare,AU
534,UC+AA,7729.702107664215,2.1578341893286,healthcare,AU
535,UC,4441.769737602216,3.3064126608346607,healthcare,AU
535,ECT,13735.551008500912,7.517758843400078,healthcare,AU
535,KA-ECT,20058.550425525525,6.364172049310783,healthcare,AU
535,IV-KA,12080.662026928132,4.874316745552637,healthcare,AU
535,IN-EKA,19269.660486350233,4.667244055740469,healthcare,AU
535,PO-PSI,30873.80900116519,7.692809645464797,healthcare,AU
535,PO-KA,5853.217500146372,3.3460702282741486,healthcare,AU
535,rTMS,9509.655156297229,3.240792150585659,healthcare,AU
535,UC+Li,6055.4539244051,3.8744680569029635,healthcare,AU
535,UC+AA,9091.798656173554,3.3006972793576406,healthcare,AU
536,UC,4806.844775150421,2.010807541713458,healthcare,AU
536,ECT,15078.555447557395,6.5570298084395695,healthcare,AU
536,KA-ECT,20236.34884974461,6.362360708623818,healthcare,AU
536,IV-KA,10912.368499410351,4.465398421287071,healthcare,AU
536,IN-EKA,10834.82877246374,4.33490174552193,healthcare,AU
536,PO-PSI,17148.370928734916,6.269369836336489,healthcare,AU
536,PO-KA,7222.798914999714,4.177057721955126,healthcare,AU
536,rTMS,8031.173907649576,2.383717283743783,healthcare,AU
536,UC+Li,7809.972898497061,2.9998647386116057,healthcare,AU
536,UC+AA,6422.61190221013,2.472553917355345,healthcare,AU
537,UC,5971.930343440634,3.071714468518662,healthcare,AU
537,ECT,12520.904144202395,6.186216310924781,healthcare,AU
537,KA-ECT,23873.629727437044,6.93432751130685,healthcare,AU
537,IV-KA,11545.666155960234,4.841032959702514,healthcare,AU
537,IN-EKA,12421.675398110789,4.903976795852393,healthcare,AU
537,PO-PSI,26627.425561623088,6.879667571462136,healthcare,AU
537,PO-KA,4627.2551982505165,3.8249422037861827,healthcare,AU
537,rTMS,8838.5178188871,3.998259575713399,healthcare,AU
537,UC+Li,5825.959570165893,3.439155657156365,healthcare,AU
537,UC+AA,7571.334481997922,2.7483534446104456,healthcare,AU
538,UC,5934.141442233695,3.2167262208497402,healthcare,AU
538,ECT,14040.503207615762,7.780726393511133,healthcare,AU
538,KA-ECT,23447.456124501183,7.839605819674428,healthcare,AU
538,IV-KA,4453.608073580519,6.605261564902583,healthcare,AU
538,IN-EKA,23179.034089887737,6.203845182627762,healthcare,AU
538,PO-PSI,31187.322958667693,7.262674141997828,healthcare,AU
538,PO-KA,9317.982275270568,5.309215919187308,healthcare,AU
538,rTMS,13988.24748146888,4.108277369189103,healthcare,AU
538,UC+Li,4113.323347106244,3.346269549992429,healthcare,AU
538,UC+AA,7545.923839136812,3.237443792185779,healthcare,AU
539,UC,3753.4380338405736,2.1844661874025104,healthcare,AU
539,ECT,12776.511994095512,7.146191644787321,healthcare,AU
539,KA-ECT,23531.189197880394,7.824910852399931,healthcare,AU
539,IV-KA,14643.56821778534,5.44342909878551,healthcare,AU
539,IN-EKA,13031.670169176145,4.726867651470377,healthcare,AU
539,PO-PSI,23706.177940638107,5.602358010531454,healthcare,AU
539,PO-KA,8082.04229806194,4.76485185593577,healthcare,AU
539,rTMS,11706.030376486995,3.860940067816833,healthcare,AU
539,UC+Li,3715.488713226488,3.2585611403544323,healthcare,AU
539,UC+AA,7061.1945557887775,3.8114039610667043,healthcare,AU
540,UC,4432.1921578158945,3.256271814199701,healthcare,AU
540,ECT,15870.263698906298,6.535120426498711,healthcare,AU
540,KA-ECT,21256.86661763607,6.405242922922677,healthcare,AU
540,IV-KA,10562.03387589121,5.491669423834041,healthcare,AU
540,IN-EKA,17439.413979625202,5.30480737463276,healthcare,AU
540,PO-PSI,21434.038478169336,6.181043366196107,healthcare,AU
540,PO-KA,7849.7408468198655,4.628955578866023,healthcare,AU
540,rTMS,9080.517209873922,3.8304558527365864,healthcare,AU
540,UC+Li,6115.2111215964605,3.6010372530806567,healthcare,AU
540,UC+AA,6994.117318452381,4.052681178256542,healthcare,AU
541,UC,4009.263081258716,2.9678981025236433,healthcare,AU
541,ECT,10279.112933649047,6.797665182933909,healthcare,AU
541,KA-ECT,14096.637122681152,6.749520769711081,healthcare,AU
541,IV-KA,11069.839186671685,5.69662378862082,healthcare,AU
541,IN-EKA,17788.836329819278,4.64281658138361,healthcare,AU
541,PO-PSI,32179.28232042949,6.227653432379621,healthcare,AU
541,PO-KA,7158.423721966598,4.349499796913261,healthcare,AU
541,rTMS,13290.70990454149,3.8824175608744516,healthcare,AU
541,UC+Li,5172.868052217134,3.1575019249368035,healthcare,AU
541,UC+AA,6231.222926614591,2.902751138786639,healthcare,AU
542,UC,3720.352151650757,2.4378999515265107,healthcare,AU
542,ECT,12512.03887691589,6.973256814762478,healthcare,AU
542,KA-ECT,16665.66949454494,6.813554479815364,healthcare,AU
542,IV-KA,15175.220063137242,6.406505004956893,healthcare,AU
542,IN-EKA,18871.50022744906,4.621481893589954,healthcare,AU
542,PO-PSI,20677.848431632312,6.5542206157665905,healthcare,AU
542,PO-KA,7692.939149716568,4.268103065806326,healthcare,AU
542,rTMS,8372.670849724895,3.615166795494306,healthcare,AU
542,UC+Li,6384.069829791893,2.842280867056369,healthcare,AU
542,UC+AA,8392.816171303115,2.9330776780925407,healthcare,AU
543,UC,4850.364055748208,2.3315110209297227,healthcare,AU
543,ECT,14962.902185272906,6.237343245847552,healthcare,AU
543,KA-ECT,17824.717904002366,8.324538008525701,healthcare,AU
543,IV-KA,12444.2451144756,4.943738571097938,healthcare,AU
543,IN-EKA,17154.720357813727,5.357078711548261,healthcare,AU
543,PO-PSI,31493.466454967118,6.22553441660084,healthcare,AU
543,PO-KA,9033.069116832154,4.865842634002023,healthcare,AU
543,rTMS,12838.128826715041,3.0252049136369834,healthcare,AU
543,UC+Li,6800.662727165434,3.991868021951782,healthcare,AU
543,UC+AA,5125.7868114101975,2.757165907996792,healthcare,AU
544,UC,4149.217251371847,2.635604901811308,healthcare,AU
544,ECT,13554.848847193422,6.694082250443953,healthcare,AU
544,KA-ECT,21029.861279085795,7.9731852619916825,healthcare,AU
544,IV-KA,9905.442347080545,4.908707900907912,healthcare,AU
544,IN-EKA,25263.287360064893,5.388046361251186,healthcare,AU
544,PO-PSI,25414.32420934498,6.378669340443974,healthcare,AU
544,PO-KA,7955.2943272228395,4.814750809828569,healthcare,AU
544,rTMS,9327.866606988518,4.134402467219616,healthcare,AU
544,UC+Li,4187.3447395566045,3.1561078525872843,healthcare,AU
544,UC+AA,6052.184352493519,3.012804983396543,healthcare,AU
545,UC,4073.486745220252,2.733228187088459,healthcare,AU
545,ECT,10456.757812805638,6.93896038111592,healthcare,AU
545,KA-ECT,17711.20268381012,5.465313153001585,healthcare,AU
545,IV-KA,9912.925223633318,5.735620999293517,healthcare,AU
545,IN-EKA,17827.912214456843,4.581835123917142,healthcare,AU
545,PO-PSI,24627.03661495962,6.274878028142573,healthcare,AU
545,PO-KA,5845.471314441259,4.830077088730728,healthcare,AU
545,rTMS,8399.413436785248,3.9910360158751006,healthcare,AU
545,UC+Li,5957.4958311701885,3.236466940880113,healthcare,AU
545,UC+AA,5566.876355417,3.0571567259538686,healthcare,AU
546,UC,6625.330309075195,2.3191624847681847,healthcare,AU
546,ECT,20076.939057314627,6.292223063138774,healthcare,AU
546,KA-ECT,18123.799959810236,6.0219602697537455,healthcare,AU
546,IV-KA,10071.826458306297,5.147963244973386,healthcare,AU
546,IN-EKA,15817.220116488352,4.874649225577477,healthcare,AU
546,PO-PSI,22964.920540966144,7.480624913948587,healthcare,AU
546,PO-KA,6251.038721479308,4.561614310049152,healthcare,AU
546,rTMS,10495.69256380365,3.4648397256740813,healthcare,AU
546,UC+Li,6824.192994543406,3.300836493559186,healthcare,AU
546,UC+AA,3510.654487783706,3.5299248060522825,healthcare,AU
547,UC,3883.0591158976363,2.4761125269304505,healthcare,AU
547,ECT,17063.706248677194,6.22227081406524,healthcare,AU
547,KA-ECT,21212.20252693025,8.089149485828788,healthcare,AU
547,IV-KA,10387.678849194255,6.055283747168521,healthcare,AU
547,IN-EKA,16978.156794428472,6.339869550279306,healthcare,AU
547,PO-PSI,21535.214977343923,6.820869952768003,healthcare,AU
547,PO-KA,9265.685038822363,4.68965269326536,healthcare,AU
547,rTMS,8658.913677166634,3.924301254029295,healthcare,AU
547,UC+Li,3415.694264466538,3.6122100191911253,healthcare,AU
547,UC+AA,7489.461463439739,3.266749709530686,healthcare,AU
548,UC,2026.6938287074424,2.3671817774550945,healthcare,AU
548,ECT,12755.727051454012,6.733327146551237,healthcare,AU
548,KA-ECT,19012.686169750446,6.846798587225939,healthcare,AU
548,IV-KA,13588.113841509892,4.78163033728797,healthcare,AU
548,IN-EKA,22440.940022775983,5.284845262903935,healthcare,AU
548,PO-PSI,26887.773664189554,5.854367655131475,healthcare,AU
548,PO-KA,10746.115737246893,4.795917413093927,healthcare,AU
548,rTMS,8063.3282734928825,4.124152737867992,healthcare,AU
548,UC+Li,6902.9800524890625,3.2059457005378453,healthcare,AU
548,UC+AA,8524.98114570354,3.3910168528580056,healthcare,AU
549,UC,2657.521662334653,3.149835988668963,healthcare,AU
549,ECT,13781.912536761854,6.929743851633389,healthcare,AU
549,KA-ECT,21304.75194088135,7.175645842427636,healthcare,AU
549,IV-KA,16163.13058486174,5.374905180805553,healthcare,AU
549,IN-EKA,22499.2712922155,5.482965544182409,healthcare,AU
549,PO-PSI,24513.270155536335,6.623019446382226,healthcare,AU
549,PO-KA,7107.990519256748,4.246458948587269,healthcare,AU
549,rTMS,7375.022619327375,4.1207045581850235,healthcare,AU
549,UC+Li,6390.302011025213,4.089631579289614,healthcare,AU
549,UC+AA,8107.596006098237,3.0576022216762837,healthcare,AU
550,UC,3821.820312665723,3.216425201259987,healthcare,AU
550,ECT,18332.259517243925,7.104147979043154,healthcare,AU
550,KA-ECT,21795.671337000505,6.809299421921581,healthcare,AU
550,IV-KA,10833.452579560886,4.984169053437741,healthcare,AU
550,IN-EKA,19776.41413354562,4.952845522418708,healthcare,AU
550,PO-PSI,26033.388142695578,5.896562034371594,healthcare,AU
550,PO-KA,7799.5584054098435,4.033983568216714,healthcare,AU
550,rTMS,11883.238027102982,4.038259031121855,healthcare,AU
550,UC+Li,5790.667278857662,3.1262853733753975,healthcare,AU
550,UC+AA,5135.321645452479,3.853982096274672,healthcare,AU
551,UC,5554.638708131807,2.1880410787150164,healthcare,AU
551,ECT,17289.42690212897,7.237984936186487,healthcare,AU
551,KA-ECT,18435.316428053255,8.438299806176584,healthcare,AU
551,IV-KA,12541.799105307207,4.508223530435568,healthcare,AU
551,IN-EKA,21460.676004193283,5.1469383810276375,healthcare,AU
551,PO-PSI,21983.515756109224,6.45884706950194,healthcare,AU
551,PO-KA,5498.5021007137075,5.0943400964656735,healthcare,AU
551,rTMS,8243.756592789096,3.507526937441484,healthcare,AU
551,UC+Li,5863.4102732310275,3.716486464021818,healthcare,AU
551,UC+AA,7229.493689030802,2.828670417113811,healthcare,AU
552,UC,4493.910708808112,2.433478826311269,healthcare,AU
552,ECT,14325.96029511039,7.360016971608728,healthcare,AU
552,KA-ECT,17985.079718246434,7.773472829283508,healthcare,AU
552,IV-KA,15638.503344315479,5.088387036674123,healthcare,AU
552,IN-EKA,19253.70698777854,6.302715716637497,healthcare,AU
552,PO-PSI,32221.717059899725,4.662076379350118,healthcare,AU
552,PO-KA,8580.72247409136,4.500335995403817,healthcare,AU
552,rTMS,11652.906221717525,3.627510616257472,healthcare,AU
552,UC+Li,4992.469953551194,3.1619646423531953,healthcare,AU
552,UC+AA,6199.300035322194,3.6076620834045072,healthcare,AU
553,UC,3818.79882685112,2.6886930500203405,healthcare,AU
553,ECT,9632.962828495676,7.305694258729899,healthcare,AU
553,KA-ECT,22448.60534800899,6.705633912222592,healthcare,AU
553,IV-KA,11255.126587966943,5.817255331598028,healthcare,AU
553,IN-EKA,25897.928029513023,5.245166448538351,healthcare,AU
553,PO-PSI,21512.290287624426,4.704941942410848,healthcare,AU
553,PO-KA,6327.3106060047685,4.5439316701874795,healthcare,AU
553,rTMS,8689.344953598411,4.09748385299538,healthcare,AU
553,UC+Li,5336.491180516519,2.9709267843527942,healthcare,AU
553,UC+AA,5352.1557159657,3.981177254686615,healthcare,AU
554,UC,5888.987749183643,3.865258975913979,healthcare,AU
554,ECT,16619.85270226531,6.1560068731081286,healthcare,AU
554,KA-ECT,22631.693228714783,6.9702387987744086,healthcare,AU
554,IV-KA,12552.104425725882,5.470022934647137,healthcare,AU
554,IN-EKA,8212.383122863943,5.962841007376912,healthcare,AU
554,PO-PSI,27455.019729788768,6.263858448694808,healthcare,AU
554,PO-KA,7907.335906594159,4.598056692231679,healthcare,AU
554,rTMS,8805.442128307504,4.308289676153636,healthcare,AU
554,UC+Li,4431.481986721041,3.5930342162352735,healthcare,AU
554,UC+AA,7786.202858799546,3.100665433088549,healthcare,AU
555,UC,5370.867792471025,2.5043328038828747,healthcare,AU
555,ECT,12102.519687312108,6.689373696821114,healthcare,AU
555,KA-ECT,20374.923791173682,5.3126209100484605,healthcare,AU
555,IV-KA,13305.051587776916,5.119758949736564,healthcare,AU
555,IN-EKA,19228.77565077035,4.196289245860978,healthcare,AU
555,PO-PSI,20741.91379906646,6.772900260424249,healthcare,AU
555,PO-KA,8049.295060970319,4.270332958974265,healthcare,AU
555,rTMS,9767.02329473793,4.24460591233215,healthcare,AU
555,UC+Li,6528.593395396006,3.4624864998015994,healthcare,AU
555,UC+AA,8530.142755255336,3.685231318453333,healthcare,AU
556,UC,5413.372029130395,3.0273058914550353,healthcare,AU
556,ECT,16971.963285358615,6.7514139374409465,healthcare,AU
556,KA-ECT,21712.800251320816,7.809605239064477,healthcare,AU
556,IV-KA,9454.365246455678,4.739825780480806,healthcare,AU
556,IN-EKA,17195.001822383696,5.585683214040152,healthcare,AU
556,PO-PSI,17118.455016143773,6.315805911286395,healthcare,AU
556,PO-KA,8543.814636639441,5.197588835211715,healthcare,AU
556,rTMS,10360.677381327774,3.3283953047080495,healthcare,AU
556,UC+Li,4848.774047222252,2.9090022390510875,healthcare,AU
556,UC+AA,6246.878447133604,3.108549216288037,healthcare,AU
557,UC,3834.558473778943,3.7353309953261444,healthcare,AU
557,ECT,11024.155884142678,7.576882739089984,healthcare,AU
557,KA-ECT,22148.070610037692,7.808472294720132,healthcare,AU
557,IV-KA,10265.583481258123,5.739715615423831,healthcare,AU
557,IN-EKA,14890.515465797529,5.546544221020249,healthcare,AU
557,PO-PSI,24630.076092318657,5.672543828330652,healthcare,AU
557,PO-KA,6164.382730015596,3.0134963288225904,healthcare,AU
557,rTMS,7922.918285928488,4.5563990978064535,healthcare,AU
557,UC+Li,5516.5998858302355,3.4153355714424762,healthcare,AU
557,UC+AA,7917.776101603834,4.102834439058133,healthcare,AU
558,UC,6325.004654945638,2.5138324980919062,healthcare,AU
558,ECT,9172.28828568778,8.387691407280084,healthcare,AU
558,KA-ECT,25941.470640808086,7.169608236786354,healthcare,AU
558,IV-KA,8823.779386045446,6.174258573725758,healthcare,AU
558,IN-EKA,19568.065255949557,4.932211326136033,healthcare,AU
558,PO-PSI,29472.294215525646,6.267499797498639,healthcare,AU
558,PO-KA,6221.277633477583,4.305154838950815,healthcare,AU
558,rTMS,11322.305857322694,4.255126111202509,healthcare,AU
558,UC+Li,6314.419889230171,3.966711477237932,healthcare,AU
558,UC+AA,6493.59621705583,3.2893348876095363,healthcare,AU
559,UC,1624.4208998223999,2.775174903078593,healthcare,AU
559,ECT,17291.708725726934,6.187684426306286,healthcare,AU
559,KA-ECT,16368.204128990108,6.062692343402663,healthcare,AU
559,IV-KA,14508.414731822864,5.883924291478399,healthcare,AU
559,IN-EKA,23301.658391292338,3.964271622825266,healthcare,AU
559,PO-PSI,24197.74978367183,5.775911193799995,healthcare,AU
559,PO-KA,7579.142440102171,4.130383473769227,healthcare,AU
559,rTMS,9307.791456439969,4.424822391353326,healthcare,AU
559,UC+Li,3704.578375982605,4.3886473840152265,healthcare,AU
559,UC+AA,7677.377575037046,3.178834052169894,healthcare,AU
560,UC,5906.834146372926,2.2740826274157824,healthcare,AU
560,ECT,13005.897284546958,6.403139654087557,healthcare,AU
560,KA-ECT,22779.46129651262,6.958153076986098,healthcare,AU
560,IV-KA,13125.136677962866,5.08729470284471,healthcare,AU
560,IN-EKA,21947.368275869965,6.006343755784674,healthcare,AU
560,PO-PSI,29977.633458370572,5.934835209777696,healthcare,AU
560,PO-KA,9013.236270898204,4.846510172764327,healthcare,AU
560,rTMS,11013.17534339455,4.555976680430204,healthcare,AU
560,UC+Li,7325.37324460496,3.436420701562558,healthcare,AU
560,UC+AA,7898.6306860688765,3.0084525394201034,healthcare,AU
561,UC,4076.9276036844226,2.865253122148007,healthcare,AU
561,ECT,14771.165544781252,5.170735208657606,healthcare,AU
561,KA-ECT,21011.16395795852,4.509407119657841,healthcare,AU
561,IV-KA,18787.042348715804,6.551315393657423,healthcare,AU
561,IN-EKA,18955.965103310744,5.005655816338264,healthcare,AU
561,PO-PSI,26514.859367936417,5.528671689608847,healthcare,AU
561,PO-KA,8288.928721380404,4.413600013379003,healthcare,AU
561,rTMS,9811.454565538068,4.090730531740319,healthcare,AU
561,UC+Li,4423.766641975207,3.519784862066824,healthcare,AU
561,UC+AA,7228.826845264468,3.264424810677957,healthcare,AU
562,UC,4784.1692445638455,3.568928887984686,healthcare,AU
562,ECT,13939.042335355347,6.681860725458552,healthcare,AU
562,KA-ECT,22540.54136873941,6.928561473981719,healthcare,AU
562,IV-KA,12536.158168668879,5.432530754579572,healthcare,AU
562,IN-EKA,24949.479174254397,4.8453652630482225,healthcare,AU
562,PO-PSI,31416.772886441027,5.917129684282348,healthcare,AU
562,PO-KA,6710.8104148279745,4.907623902344473,healthcare,AU
562,rTMS,9390.664332488688,4.3102504495495815,healthcare,AU
562,UC+Li,2724.7147380915194,3.5026026309474734,healthcare,AU
562,UC+AA,6356.552581739527,2.668370656734361,healthcare,AU
563,UC,4446.7589981602005,2.713148427853674,healthcare,AU
563,ECT,14856.042615448257,5.4061388309720355,healthcare,AU
563,KA-ECT,19106.958230908996,8.22959330668521,healthcare,AU
563,IV-KA,12702.321242369566,6.066292026460307,healthcare,AU
563,IN-EKA,24378.24981845518,5.741893707310506,healthcare,AU
563,PO-PSI,34350.69346410652,5.600638401379256,healthcare,AU
563,PO-KA,6922.274022258325,4.970079388994841,healthcare,AU
563,rTMS,11416.5324393148,4.387837649807844,healthcare,AU
563,UC+Li,8267.138945100301,3.505684954399247,healthcare,AU
563,UC+AA,7596.619183504658,2.709805874258263,healthcare,AU
564,UC,7135.321123975958,2.8317275393954446,healthcare,AU
564,ECT,14075.35221551751,6.222600087193406,healthcare,AU
564,KA-ECT,15742.864494744817,6.343506656037116,healthcare,AU
564,IV-KA,10690.739292776187,4.543942850364338,healthcare,AU
564,IN-EKA,16858.728318947047,6.1693778668685715,healthcare,AU
564,PO-PSI,28678.27571820684,6.740723341382174,healthcare,AU
564,PO-KA,9765.813181125372,5.600480738617434,healthcare,AU
564,rTMS,6457.154897112312,3.38505844235673,healthcare,AU
564,UC+Li,5035.531606926378,3.265135101755201,healthcare,AU
564,UC+AA,6579.202853180652,2.97651122359698,healthcare,AU
565,UC,5219.308913132054,3.017647695372608,healthcare,AU
565,ECT,12831.495614465251,4.759560978409944,healthcare,AU
565,KA-ECT,14524.959531174556,6.505685212018682,healthcare,AU
565,IV-KA,11382.301407980702,4.709232778482624,healthcare,AU
565,IN-EKA,18036.77413401432,4.321407566908648,healthcare,AU
565,PO-PSI,24370.903242258333,5.141526937309908,healthcare,AU
